track_id,genres
6njG8EYG1lrROn8P6q46eq,"st louis rap, southern hip hop, dirty south rap, contemporary r&b, hip pop, atl hip hop, r&b, urban contemporary"
5rohUzwEoRsUvAA1Bf3DLo,"reggaeton, colombian pop, reggaeton colombiano, latin pop, urbano latino"
67T6l4q3zVjC5nZZPXByU8,"dance pop, pop"
5BoIP8Eha5hwmRVURkC2Us,
6BaxqcoEM9r3LXisTyJjST,
4IBuAtdsM6psUgfhHgoy4e,
1r3myKmjWoOqRip99CmSj1,
4fINc8dnfcz7AdhFYVA4i7,
2X42KFgnOSaxOHMG0nDOdj,
5jAgU2QzailYWu02FzkxsT,
5FljCWR0cys07PQ9277GTz,
3ogtSrlbtiTamktbA0hw0E,
6g6A7qNhTfUgOSH7ROOxTD,
2sLwPnIP3CUVmIuHranJZU,
5KONnBIQ9LqCxyeSPin26k,
7oGZAicScQt96OAW4AruYy,
3EofjRgUI1WrzqqtLb8NoF,
1dl3vuXJS9anUXE7XnNP75,
5YHR8wBR5jXfGtP766NiAT,"dance pop, pop"
6kex4EBAj0WHXDKZMEJaaF,"rap, dance pop, hip hop, southern hip hop, pop rap, trap soul, pop, queens hip hop, hip pop, r&b, trap"
1xQ6trAsedVPCdbtDAmk0c,"dance pop, pop, nz pop"
3at4D3FZnJnYR0Mfcn6JSN,"dance pop, pop"
0osvOdeD3YXZiWkT8MKolJ,"dance pop, pop, deep talent show"
29gsi1zZrZxdStACmTQB0Z,"rap, southern hip hop, hip hop, gangster rap, pop rap, alternative r&b, chicago rap, trap"
5IdQEHgtmj9th3OkfQKhf8,"rap, southern hip hop, hip hop, indie soul, neo soul, pop rap, psychedelic hip hop, alternative r&b, trap soul, escape room, r&b, conscious hip hop, chicago rap, trap"
3oSvnVnypxfxRHVHawpwQu,"rap, hardcore hip hop, hip hop, dance pop, pop rap, urban contemporary, pop, hip pop, neo soul, east coast hip hop"
1D066zixBwqFYqBhKgdPzp,"dance pop, pop"
7iF9B5dbSOfEeznArGFHhn,"rap, hardcore hip hop, hip hop, dance pop, gangster rap, pop, queens hip hop, conscious hip hop, east coast hip hop"
2q2pZHWEQe6w9PgACCzMtC,"dance pop, pop"
6RpiAj9Ofv0Uqp6n2OuRoh,"dance pop, pop rap, pop, miami hip hop"
5pLQwt7Bfv1CeDDr1pD6ci,"dance pop, pop"
78qHOMYr8nDUd4fIHS5J7k,"rap, dance pop, pop, queens hip hop, hip pop"
5sn8kTcYEFZ0QcnYKEi9Qc,"dance pop, classic rock, pop, dance rock, urban contemporary"
1X1DWw2pcNZ8zSub3uhlNz,"celtic rock, dance pop, pop"
2iJuuzV8P9Yz0VSurttIV5,"dance pop, pop"
26XUAwGZqQEyy8Ubhtj4kq,"rap, dance pop, hip hop, southern hip hop, pittsburgh rap, pop rap, pop, cali rap, trap"
47QCcoUKxDP1vuli0LwT8G,"yacht rock, classic rock, album rock, rock, soft rock"
1lbXEepatjRVjoG8pZMtdp,"yacht rock, classic rock, album rock, rock, soft rock"
2BcMwX1MPV6ZHP4tUT9uq6,"rap, hip hop, canadian pop, dirty south rap, gangster rap, pop rap, memphis hip hop, crunk, atl hip hop, canadian hip hop, trap"
2rOiZGbR0wwI0ip0wSAK26,"southern hip hop, tennessee hip hop, dirty south rap, gangster rap, memphis hip hop, crunk, trap"
5zd9TgduWbfFXwgnm3K3Rz,"southern hip hop, tennessee hip hop, dirty south rap, gangster rap, memphis hip hop, crunk, trap"
4xWMTkwknjh8FzxNrkwLl6,"southern hip hop, tennessee hip hop, dirty south rap, gangster rap, memphis hip hop, crunk, trap"
6uTPdRrEDeH8Fyg5L5qmeU,viral rap
0AZb6ryK8LsFcvY1jWHO61,"brill building pop, classic girl group, bubblegum pop"
5FdmujV6PtMOHa23FoH67Z,"new jack swing, contemporary r&b, hip pop, r&b, urban contemporary"
5d8woPn6sHRA6yPnnHnqSt,"dirty south rap, new jack swing, contemporary r&b, hip pop, r&b, urban contemporary, chicago rap"
3NJQ1KdbMLE1CEEVNjs9IO,"urban contemporary, contemporary r&b, hip pop, r&b"
0YDYMz9BP602o75O9jgr6l,"g funk, rap, hip hop, west coast rap, gangster rap, pop rap, contemporary r&b, hip pop, r&b, urban contemporary"
7FFQsnjzumC6eyCXRFPQ2f,"urban contemporary, contemporary r&b, hip pop, r&b"
3OUApyz3jDB3syGUNGqB1d,"urban contemporary, contemporary r&b, hip pop, r&b"
6RYynPLHZLnpwjejfGWpQl,"urban contemporary, contemporary r&b, hip pop, r&b"
5hF2LnbkpnXCkksMSeWcxZ,"southern hip hop, dirty south rap, pop rap, contemporary r&b, hip pop, crunk, r&b, urban contemporary"
6sLs12uIqb77eCbXRXwYcN,"modern country pop, country pop"
4bnjq8zqtCnxTGxll5ezOO,"urban contemporary, contemporary r&b, hip pop, r&b, neo soul"
72Oh7sKJUEINkQnoPO4kHS,"urban contemporary, contemporary r&b, hip pop, r&b, neo soul"
0cuLak2CHr0Lvua8kV0w6n,"rap, hip hop, golden age hip hop, urban contemporary, contemporary r&b, queens hip hop, hip pop, r&b, neo soul, east coast hip hop, old school hip hop"
1mnqraQ8oV8MX92rdOFLWW,"urban contemporary, contemporary r&b, hip pop, r&b, neo soul"
66opalltEadV4e26GscyMI,"rap, hardcore hip hop, hip hop, neo soul, gangster rap, pop rap, mexican pop, urban contemporary, contemporary r&b, latin pop, hip pop, r&b, puerto rican pop, bronx hip hop, east coast hip hop, trap"
6MKfKc1XHcvn3EofKJocxE,"southern hip hop, dirty south rap, pop rap, urban contemporary, contemporary r&b, hip pop, crunk, r&b, neo soul"
3wUX7HpXS382s1DHTRouVk,"hip hop, golden age hip hop, jazz rap, queens hip hop, conscious hip hop, east coast hip hop"
4heBcjj4Lw3X2sQVFNbLbz,"rap, southern hip hop, hip hop, tennessee hip hop, pop rap, memphis hip hop, north carolina hip hop, cali rap, conscious hip hop, trap"
557DLyFeg06jCV2cpT005C,"rap, southern hip hop, hip hop, pop rap, cali rap, trap"
3AqcBOSlJF7xMgvLpQoa3c,"rap, southern hip hop, hip hop, pop rap, cali rap, trap"
4WlJWg84XpItmf5Jov9BEj,"g funk, rap, southern hip hop, hip hop, west coast rap, gangster rap, pop rap, cali rap, conscious hip hop, trap"
7yz6wjkAV0ZByLrlcrMkAx,"rap, southern hip hop, hip hop, tennessee hip hop, dirty south rap, gangster rap, pop rap, memphis hip hop, atl hip hop, crunk, cali rap, old school atlanta hip hop, trap"
0Dc7J9VPV4eOInoxUiZrsL,"rap, southern hip hop, hip hop, pop rap, r&b, cali rap, urban contemporary, chicago rap, trap"
746BlfyY0hVG65EtfaNvwo,"rap, dance pop, hip hop, southern hip hop, pop rap, pop, cali rap, trap"
59PL9AwYjIrIpP04n9gmMR,"rap, southern hip hop, hip hop, pop rap, atl hip hop, r&b, cali rap, trap"
4ezAjoV01phDz1SqO6SzEU,"rap, southern hip hop, hip hop, oakland hip hop, canadian pop, pop rap, alternative r&b, canadian hip hop, cali rap, trap"
1tlBuoIRrtqFs9bE9dmli5,"rap, southern hip hop, hip hop, pop rap, atl hip hop, cali rap, trap"
365wwIjijQdlRJEjUWTidq,"rap, southern hip hop, hip hop, pop rap, atl hip hop, cali rap, trap"
0CfmNX2TXk7yoJqHJiixnp,"rap, southern hip hop, hip hop, pop rap, pop, cali rap, trap"
0ZNrc4kNeQYD9koZ3KvCsy,"rap, southern hip hop, hip hop, detroit hip hop, pop rap, pop, queens hip hop, atl hip hop, r&b, cali rap, hip pop, trap"
50wkDxcIfamIajKwmgp0iB,"rap, southern hip hop, hip hop, pop rap, cali rap, east coast hip hop, trap"
39xWBHPM4E9MwzEy5gbM7p,"rap, southern hip hop, hip hop, gangster rap, pop rap, cali rap, conscious hip hop, trap"
1kK6DwzyXJSp58u5HYWwuD,"rap, southern hip hop, hip hop, reggaeton, pop rap, trap latino, cali rap, urbano latino, trap"
4oM9DGUTrRaXJDypxxHztZ,"rap, southern hip hop, hip hop, pop rap, indie pop rap, cali rap, trap"
428JUvntvW20r9hOOpFAao,"rap, southern hip hop, hip hop, pop rap, r&b, cali rap, trap"
3qnznOzVFYuDWjidDAxEV4,"rap, southern hip hop, hip hop, westcoast flow, pop rap, cali rap, trap"
28TaYSTqNY96c2oyUyAwwg,"dance pop, hardcore hip hop, dirty south rap, philly rap, pop rap, contemporary r&b, pop, hip pop, r&b, urban contemporary, east coast hip hop"
020b0QxseQbcMTPKV49qRm,"modern country rock, idol"
5pfJsMwoRYKampPay8amX0,"pop rap, new jack swing, harlem hip hop, seattle hip hop, bronx hip hop, east coast hip hop, old school hip hop"
49X0LAl6faAusYq02PRAY6,"filter house, disco house"
35Dh5MnCUPLN3XyAVtQff3,r&b
7MlEmf2a7vrvXJ1v0AHFoe,
5S0cvScXb33JVpjTiY9Ivi,"urban contemporary, contemporary r&b, r&b"
2DB94shL7ScFFuzkktaNu7,"urban contemporary, contemporary r&b, hip pop, r&b"
54Ev13Dca9qrYZDNLFUYpb,"urban contemporary, contemporary r&b, hip pop, r&b"
6Q13UWFUuqXLXT7IUVkqM1,"urban contemporary, contemporary r&b, r&b"
2rh1HEbkalvTKVhooKdePe,"urban contemporary, contemporary r&b, r&b"
6cR1U61DMpYbS2TtNTlSvo,"urban contemporary, contemporary r&b, r&b"
5rI62NPoTQ1qxvqbgUy2sN,"urban contemporary, contemporary r&b, r&b"
3g6SuyjGaGyAXmjvdNI1IU,"urban contemporary, contemporary r&b, r&b"
00zqTWtvCWvDtAqoLRl6Sy,"urban contemporary, contemporary r&b, r&b"
0b7UwotRCrS7qBoLDjfvSY,"rap, southern hip hop, detroit hip hop, detroit trap, atl hip hop, atl trap, scam rap, trap"
4lwfqyQXSDJ7kELpMErMih,"rap, detroit hip hop, melodic rap, atl hip hop, scam rap, trap"
6Y2kW1mdHE0znPCjtOdt5m,"alternative metal, nu metal"
6HTprulGfeFVrLLvfi3t8a,romanian pop
6JDwmHfp9aO0m9QBZg5xjT,chicago rap
1LnATvtXXioQNPeKTT4x9T,"urban contemporary, pop rap, chicago rap"
33PowGnnFPgWSGHcGIQX1U,chicago rap
69AIpwGNLxr4qS1X5ynx60,"contemporary country, country road, modern country rock, country"
1tRxwf8Q0AcshfHuaD86Yt,"contemporary country, country road, modern country rock, country"
3jhV8I9sIPXsjPs2ZOnSaf,"contemporary country, country road, modern country rock, country"
2b98AhAxuK5i4YUHaQ7eQR,"contemporary country, country road, modern country rock, country"
539dFCMA8lfEElDPgGpcIB,"contemporary country, country road, modern country rock, country"
4xfezXafYzsy7G4KfXQ9G5,"contemporary country, country road, modern country rock, country"
7A5CReD6yWe0rrkJym34QI,"contemporary country, country road, modern country rock, country"
1YhFtqwcN138S6ng3MT1nN,"contemporary country, country road, modern country rock, country"
7DkzLcSXS4KhSvbvIJja3M,"contemporary country, country road, modern country rock, country"
0JbSghVDghtFEurrSO8JrC,"contemporary country, country road, modern country rock, country"
3kv6omImmKEfOVJWjstusF,"contemporary country, country road, modern country rock, country"
7c1KTn1z8Gw8ouYdcF4qaG,"contemporary country, country road, modern country rock, country"
3loYYWdPlLiUCq1jiSPfT6,"contemporary country, country road, modern country rock, country"
3UJvgGaBEJcDqz61mbvqAp,"contemporary country, country road, modern country rock, country"
6GBUsjHfZuweYf5lQEz6mP,"contemporary country, country road, modern country rock, country"
5HGibWoxnkYSkl6mHmAlOE,"contemporary country, country road, modern country rock, country"
1PoGWZbJPGmViVi7CYbDUK,"contemporary country, country road, modern country rock, country"
2TR7A4ulH9R1PNwMyd8o8U,"modern country rock, contemporary country, country pop, country road, country"
03fT3OHB9KyMtGMt2zwqCT,"contemporary country, country road, modern country rock, country"
5r00wpsojd4mBYaQFDvni7,"contemporary country, country road, modern country rock, country"
3Z3D2hnbZnveVhTuOifJyt,"contemporary country, country road, modern country rock, country"
085lgcfCstjd3AjWDAt2OX,"contemporary country, country road, modern country rock, country"
5g15o2Sm55Hn9ShK5yEXgp,"contemporary country, country road, modern country rock, country"
5XFu5S1vBY7sNHlheCapOz,"contemporary country, country road, modern country rock, country"
0RE8WWlaCQM6M4XHUK3u7b,"contemporary country, country road, modern country rock, country"
0dbzWSYpMcRtwjI1S7Pkql,
6qoH2pKeEibNUG1pnJIjmZ,
2gYiCTytrSRtuaHP1Nac6u,
5w3NgfV8v1nNZFLUBlGHIL,
79LAFAkR1ATb4iIQvZuCL0,
53yTYusPQJ1AApL1hi0Dnc,
3bDXhWsPiFTHtrsMg5faL2,
2opQESZb7JsRKCvWMBPeuv,
5M3v6frAiTyqenNAeQVcxC,
6NhS5LwYbJ6xD7BGvlWRJO,
6QpZSfLid1YZ6c01BvB5jH,
027269uzraETHuoG6aMs6a,
2oyJMZrw1DGvvkT2NbCZ0Y,
4CZn46J2gbCP3MUaQVsCEU,
3rSAjv9IPPFv87Pq72cgDB,
7bxl7EVd1MIAnuwzLevEUu,
2UZoYhVfHAeCx234JxEY5m,
6PwjJ58I4t7Mae9xfZ9l9v,
003vvx7Niy0yvhvHt4a68B,
5vollujufHY0jMZxx77VWr,
70wYA8oYHoMzhRRkARoMhU,
4PYTPrQZz2kt6KU1vNH9Ri,"alternative rock, permanent wave, rock, modern rock, dance rock"
7cX4PJz1old9fyFI8RlfgW,"alternative rock, permanent wave, rock, modern rock, dance rock"
6HbTF52swZiGSJ2cvAJ7PU,"alternative rock, permanent wave, rock, modern rock, dance rock"
1sTsuZTdANkiFd7T34H3nb,"alternative rock, permanent wave, rock, modern rock, dance rock"
1A8SxnqRK3qabmuN2qxIpa,"alternative rock, permanent wave, rock, modern rock, dance rock"
7DTOferrmz2Fatq48y4goQ,"alternative rock, permanent wave, rock, modern rock, dance rock"
62BxlOvQCjLNQA5ARA4Dug,"alternative rock, permanent wave, rock, modern rock, dance rock"
19ZzEzb4BVK1wVO4brrmZz,"black americana, contemporary country, modern country pop, country road, country"
4ELynSlkV4OHcBCFenFJ7U,"black americana, modern country rock, contemporary country, country road, country"
6jGyDvL1Rf4XfwTb25o1HN,black americana
0WtM2NBVQNNJLh6scP13H8,"pop, nigerian pop, afrobeats, post-teen pop"
6iF4RgIjDvDqyW13PezSj3,"pop, post-teen pop"
2fB5YRuD88drKpCXQOAk03,"pop, post-teen pop"
1UXBbmjIrxjckrbv5EfSVT,"pop, post-teen pop"
04U2cpsgNwzRyRSkM9WH1d,"pop, post-teen pop"
2OsEJFTfzfjG4oC92cuP2c,"pop, post-teen pop"
6wJwkMo278iWVlWl1XQ4WA,"pop, post-teen pop"
1JDIArrcepzWDTAWXdGYmP,"pop dance, edm, post-teen pop, pop, complextro, german techno"
578Eooad7oUyn4stovZiPg,"rap, hip hop, post-teen pop, pop, east coast hip hop"
1BZG99C7Co1r6QUC3zaS59,"pop, post-teen pop"
1LoriJC05IrHIDwj3q0KC1,"pop, post-teen pop"
54PbBpquVfhfrwRwvjSXbI,"pop, viral pop, post-teen pop"
1QNoKVgA758HFLu3TW2q7R,"pop, post-teen pop"
12GEpg2XOPyqk03JZEZnJs,"pop dance, edm, post-teen pop, pop, tropical house"
2fZQIJew3nkNe99s2PKzul,"pop, post-teen pop"
4lnAN2S1fcI0SjxEbksZVr,"rap, southern hip hop, hip hop, dirty south rap, pop rap, post-teen pop, pop, atl hip hop, trap"
514rhnksEwHUh6LxXsQ4Y9,"pop, post-teen pop"
4w8niZpiMy6qz1mntFA5uM,"pop dance, dance pop, rap, edm, puerto rican pop, reggaeton, post-teen pop, trap latino, pop, electronic trap, urbano latino"
1WSGTYKLEpKfNQYYW5Oymt,"reggaeton, post-teen pop, trap latino, pop, reggaeton colombiano, pop reggaeton, urbano latino"
4l0Mvzj72xxOpRrp6h8nHi,"pop, post-teen pop"
7eOkHIcaoUhngxxypM5Ajr,"pop, post-teen pop"
7HMmFQsKsljwTw8bS7lu19,"pop, post-teen pop"
4mt7C6wYeTUWDDk7xKym9w,"pop, post-teen pop"
4QnC1bIaMSfDQvF4XDhV5M,"pop, post-teen pop"
7MN8RYSofZsFROBlEOAzXq,"pop, melodic rap, post-teen pop"
2J4P46vCFm1rPkNkp9pZWX,"k-pop, pop, k-pop girl group, post-teen pop"
1v3lhrZEsOcazqR2QIyyRu,"pop, post-teen pop"
079Ey5uxL04AKPQgVQwx5h,"reggaeton, post-teen pop, trap latino, pop, puerto rican pop, urbano latino"
4cGqn0E8JCSY9gQllQj4Mf,"permanent wave, pop, post-teen pop"
30S7ayrPfoQ2zBHlJmavTn,"viral pop, post-teen pop"
6xVIlqDFInhEEgBDV02kp3,"viral pop, post-teen pop"
5DEpO2jZQagRQvptOEzFwo,"deep talent show, viral pop, post-teen pop"
0UpdZpqyGKwz3GRU1DvpGM,"viral pop, post-teen pop"
2SHnUyZq0zwmvRIl4WY77G,"edm, electra, pop dance, electro house"
457p7UH7hoHrbA2iI4PSCA,"edm, electra, pop dance, electro house"
72kGuWpRiuA149Bn5lDkIO,modern country pop
6etuQn3IkhqFU8RA14b5US,"rap, southern hip hop, hip hop, wrestling, dirty south rap, gangster rap, pop rap, trap"
0g5EKLgdKvNlln7TNqBByK,"pop dance, dance pop, gauze pop, edm, pop, electronic trap"
3GZoWLVbmxcBys6g0DLFLf,"alt z, pov: indie, bedroom pop, nz pop, indie poptimism"
6oUGAx0vkBcnGzYkvw0ZsA,"rap, dance pop, southern hip hop, pop rap, hip pop, r&b, urban contemporary, trap"
3LGeYNY9aWQuBJovOOowqm,"rap, dance pop, southern hip hop, hip hop, gangster rap, pop rap, hip pop, r&b, urban contemporary, trap"
2zcjGIvtu2EKBNquStm1pp,"rap, dance pop, southern hip hop, pop rap, hip pop, r&b, urban contemporary, trap"
3pL08AiN5rbeDAblV0VrMq,
4uJDDG8vXJ6fZHtTfrPfMX,"indiecoustica, singer-songwriter pop, modern country rock, contemporary country, country road, country"
6RtPijgfPKROxEzTHNRiDp,"pop, reggae fusion"
5vwlji9zMHoRSrtWaGhmWx,vapor pop
3QIoEi8Enr9uHffwInGIsC,"yacht rock, classic rock, heartland rock, album rock, rock, soft rock, mellow gold"
3huC9LSgHirhNCqqTJ46qe,"yacht rock, classic rock, heartland rock, album rock, rock, soft rock, mellow gold"
0K7XjmTNFwQ2qwHn4MjlDx,"dirty south rap, philly rap"
6ya8ejoKgw906Y8LWclqrp,"rap, southern hip hop, hip hop, gangster rap, pop rap, melodic rap, drumless hip hop, conscious hip hop, trap"
4iVD0fTHGxV9JWloujsL3s,"rap, southern hip hop, hip hop, gangster rap, pop rap, underground hip hop, canadian hip hop, conscious hip hop, soul flow, canadian trap, trap"
6fIjnWrv46njJHLDAY2JdC,"rap, southern hip hop, hip hop, west coast rap, gangster rap, pop rap, conscious hip hop, trap"
6hkQ6OQ6nhe7QCckH91aGa,"pop soul, rap, southern hip hop, hip hop, gangster rap, pop rap, conscious hip hop, trap"
6O10oTtZIZ4DkkUqyfCbrR,"pop soul, rap, southern hip hop, hip hop, neo soul, gangster rap, pop rap, urban contemporary, pop, miami hip hop, conscious hip hop, trap"
2CDcXWYWilHTXrsOXJza8n,"rap, southern hip hop, detroit hip hop, hip hop, gangster rap, pop rap, r&b, conscious hip hop, trap"
7iNGwN4yuxATUtv0qYXJ8Q,"rap, southern hip hop, hip hop, gangster rap, pop rap, conscious hip hop, east coast hip hop, trap"
7rS87NoPWbAkVURdVFbGH9,"texas country, classic texas country"
4jVipHalgvFVz3Smp4aQID,"texas country, classic texas country"
4cJCNgN7nEF6Y560qcAAaQ,"texas country, classic texas country"
2rurDawMfoKP4uHyb2kJBt,"dance pop, reggaeton, colombian pop, trap latino, pop, latin pop, puerto rican pop, urbano latino"
6G12ZafqofSq7YtrMqUm76,"dance pop, reggaeton, colombian pop, trap latino, pop, latin pop, puerto rican pop, urbano latino"
4nrPB8O7Y7wsOCJdgXkthe,"dance pop, trap argentino, colombian pop, argentine hip hop, trap latino, pop, latin pop, pop venezolano, urbano latino"
0DWdj2oZMBFSzRsi2Cvfzf,"dance pop, reggaeton, colombian pop, pop, reggaeton colombiano, latin pop, urbano latino"
7txjUEY6McJDJKqIo1Rxjp,
2dYXrWkNO40NXy2Q3IYLRc,
2lnzGkdtDj5mtlcOW2yRtG,
15f8Cv8RXUlOOCIf2oaceN,
36YNa8joLwu9yor2TkZbIY,
5BSclXJTa9B0iURhUjZo50,
433JymbpWnRMHXzp1oTRP7,
2HWWNoWEEEECwZhAiLg7ib,"dance pop, colombian pop, pop, latin pop, r&b"
3kD4lJiuF00uQlZyCV3G0k,"dance pop, pop, latin pop, colombian pop"
2EP2fYLLC32XI5PaDKhylj,"dance pop, pop, latin pop, colombian pop"
42k1KeBehAd83lrGt1okiC,"dance pop, pop, latin pop, colombian pop"
7o1Pm9jpH0wFpN5g793Lnq,"dance pop, barbadian pop, colombian pop, pop, latin pop, urban contemporary"
0t2cqTppQ4yoEW45LAngxJ,"dance pop, pop, latin pop, colombian pop"
2g1jbrVOuX488h5ILA1Cb2,"dance pop, pop, latin pop, colombian pop"
1N3dZ7TTWO6VcD4Y3hHYLZ,"dance pop, pop, latin pop, colombian pop"
0Gx4VrHzS7pZOEAGrmXXBH,"dance pop, colombian pop, pop, latin pop, vallenato"
6mICuAdrwEjh6Y6lroV2Kg,"dance pop, reggaeton, colombian pop, trap latino, pop, latin pop, reggaeton colombiano, urbano latino"
4qknM1pQz53QOyfDVTjcM9,"dance pop, pop, latin pop, colombian pop"
70lnL3QaSOIIyMa2X9aVRL,"dance pop, reggaeton, colombian pop, trap latino, pop, latin pop, latin hip hop, urbano latino"
1zLBsSVxETQOfINOLYvT5m,"dance pop, pop rap, colombian pop, pop, latin pop"
4GKHIuAyQBWSvrVxoej52H,"rap, memphis hip hop"
5DBD1TTl06dvp3WqPEY5Pj,"philly drill, rap, philly rap, memphis hip hop"
5BmB3OaQyYXCqRyN8iR2Yi,"rap, memphis hip hop"
1vvcEHQdaUTvWt0EIUYcFK,"rap, k-pop, singer-songwriter pop, melodic rap, florida rap, memphis hip hop, modern indie pop, trap latino, miami hip hop, pov: indie, soundtrack, indie r&b, florida drill, trap"
3lUYO6zvXI88sNDpyKvIJ2,"rap, memphis hip hop, new york drill"
0VB3YI0Dl6TT3C7mIbHTs4,"rap, memphis hip hop"
44sYqNBttbXNxya33FJ3Dj,"rap, memphis hip hop"
35Xf2ABjPzUXKz19akd7Jj,"rap, memphis hip hop"
4PklAHGXT5ityno3IA8SKd,"rap, southern hip hop, memphis hip hop, north carolina hip hop, atl hip hop, chicago rap, trap"
1Z0cZI0UzNbP9L8MzzGxqf,"rap, melodic rap, memphis hip hop, trap"
1orjH4IkSH9VrWmRCToKV8,"rap, memphis hip hop"
3LVcKphzONOdQ2EATazlZq,"rap, memphis hip hop"
1z7LV5wkExwW8YJk0IrPUA,"rap, chicago rap, memphis hip hop"
4ibOHfQK8Zdea6ZI0ANZx4,"rap, dance pop, hip hop, st louis rap, gangster rap, pop rap, urban contemporary"
1sjrDQXqAa9V07FjKIlAQ4,"alternative metal, nu metal, post-grunge"
5z5ao3FAaVwHk1g7xuOBcB,"alternative metal, nu metal, post-grunge"
7CIzpZaeeNCtJDi1nqEDXb,"alternative metal, nu metal, post-grunge"
5e9aFSdnkQUrm5y8Dhw0qN,"canadian contemporary r&b, canadian pop, pop, canadian hip hop, canadian trap"
3zs87EV3EZSh2UpiXxT52Y,"rap, hip hop, canadian contemporary r&b, canadian pop, trap, gangster rap, melodic rap, pop, atl hip hop, canadian hip hop, canadian trap, atl trap"
5v2Q2VjK0LOxOW8J9AO4RL,"tropical, musica popular colombiana, cumbia, classic colombian pop"
5jzX4dWVQeBTtfBaXnMRt5,"dance pop, pop rap, post-teen pop, pop punk, electropowerpop"
2FFacXrPdJSPHopIathvd1,"dance pop, pop rap, electropop, post-teen pop, pop punk, electropowerpop"
1LjHre9uHSLMuUrKsl6ppX,"dance pop, pop rap, post-teen pop, pop punk, electropowerpop"
70sK7T5SzRs6QFHA1LLfrw,"dance pop, pop rap, post-teen pop, pop punk, electropowerpop"
5l9D0ugfAeQ6cgiYb2ay65,"dance pop, southern hip hop, dirty south rap, pop rap, electropowerpop, post-teen pop, pop punk, atl hip hop, crunk, old school atlanta hip hop, trap"
3o2ESAMet1zR1aASlzrIxO,"dance pop, pop rap, post-teen pop, pop punk, electropowerpop"
5jyDUXlAVUh4XJEJIJgapB,"dance pop, pop rap, post-teen pop, pop punk, electropowerpop"
2wpG6fTkJEgI4kPSVxBYQb,"dance pop, pop rap, post-teen pop, pop punk, electropowerpop"
6aIlQ4EVeyKzGS4lS6GNLY,"dance pop, pop rap, post-teen pop, pop punk, electropowerpop"
3QQAeMQbbjZXVFbF8DgFWT,"sierreno, sad sierreno, corrido, corridos tumbados"
5OsVXAWDMK7v37MwKEDjcD,"hardcore hip hop, hip hop, east coast hip hop"
37Yh2mIcn5h4vb50CPmtvg,
46YjJXVXWHlQ21odKktg5e,"reggaeton, trap latino, pop reggaeton, urbano latino"
71wFwRo8xGc4lrcyKwsvba,"reggaeton, trap latino, urbano latino, pop reggaeton"
3jbT1Y5MoPwEIpZndDDwVq,"reggaeton, trap boricua, trap latino, pop reggaeton, puerto rican pop, reggaeton flow, urbano latino"
0EhpEsp4L0oRGM0vmeaN5e,"dance pop, reggaeton, trap latino, pop, reggaeton colombiano, uk pop, pop reggaeton, urbano latino"
0z8hI3OPS8ADPWtoCjjLl6,"viral pop, canadian pop, reggaeton, trap latino, pop, pop reggaeton, urbano latino"
04x1x0L8BYyIv1XlcJxWfi,"latin rock, latin alternative, reggaeton, urbano latino, trap latino, latin pop, pop reggaeton, rock en espanol, cantautora mexicana"
1pHiwegdTiLtYnKNO0pjo6,
7BbYGxr96iR0ZKVMAUDWCp,
4qBrgITlDYLJ6onVx1dHVp,
1YAV8HS6DsqPZM3eN40B8Y,
4SQtbCTURiTnDVwYnIdeSU,
7uCqTLBfI4swBtuZezB29W,
4Mk1pZh5JmEyhDU8bHerkR,
71DqoEGSIIoMY2ZZpbZoZ2,
4bOUi2iLe9pcveH6frB51j,karaoke
40emMiuHFhj8amLAWapAAA,karaoke
5ncKa5K5qxoRDIn5p7Qqmm,karaoke
49BcRrq9jRWC5g5j59mMuB,karaoke
4e1Tzk6QyZhxgVWf2uhHB7,karaoke
7DrMRURVBwwbFwo63Xp8aR,karaoke
4dvObSfgu2fiKIxcZxTaPs,karaoke
76iFDWapvdiyS1AdxAt6x7,karaoke
5Vydertp8B94fxteuUG1MV,karaoke
3qadkg8UCqAzXQ7oI6Teai,karaoke
1fPhW2u8NPDejFXryIMGlG,karaoke
4o8EPKaCQ9BvdoEGyQ0lsF,karaoke
0kqzfTSXxjPkO6XuM8slR4,karaoke
08Quvsy7wzUxlcCp2XuBuI,karaoke
6L2tdej6mNcAHasvWyBSTZ,karaoke
4lJtc7En79kre04SxonXZy,karaoke
2IefsDKjQIAzcP9WgBn6Aq,karaoke
5coEOBT0aQ8LjCErzj1wq5,karaoke
0ofCs0lIDRZgVnmxvT8HLp,karaoke
70bcc6oaCznrl7ZYeBFh7T,karaoke
7wwhDmpjiy1rzJ3zWy5zur,karaoke
6Ph28ENj0Suh79QTKmTtyY,karaoke
3gyMmFxtiggah9591Zni3R,karaoke
2PIvq4XTBHMSQ2COd8qDkD,karaoke
6L4PjBaEjTxI0sOBGq8OQg,"boy band, pop, post-teen pop"
3mTyzSoSqh6KJj9p88WHaY,"boy band, pop, post-teen pop"
1rKBOL9kJfX1Y4C3QaOvRH,"boy band, pop, post-teen pop"
3oLXQgbcC34Oo4gFHCeTmi,"boy band, pop, post-teen pop"
40u9RFyKQfXwpPjFzK1bGO,"alternative metal, nu metal, industrial metal, post-grunge"
4LwrgltRSrddxeyhIPSoqa,movie tunes
6yrU8Dn9x8KcAftMIODkyP,contemporary country
46Kcradxrva9Dny4lHU1b3,pop
